task_id,employee_id,date,task_description,estimated_duration,actual_duration,priority,deadline_days,mood,workload,project,dept,breaks,interruptions,remote_work,manager_id,team_size,completed,status,notes,tools_used
868,EMP84,09/29/2025,Design dashboard,"2,1","2,3",Medium,1,Calm,5,Q4 Review Report,Sales,2,1,100%,MGR428,6,No,Ongoing,Needed extra research,Google Docs
869,EMP198,10/15/2025,Write report,"1,8","1,7",Low,4,Happy,1,Q4 Review Report,HR,1,2,25%,MGR385,14,Yes,Done,Blocked by dependencies,Google Docs
870,EMP104,10/16/2025,Design dashboard,"2,3","2,1",High,2,Tired,2,New Project RFP,Sales,2,0,50%,MGR318,8,Yes,Ongoing,Customer issue,"VSCode, GitHub"
871,EMP89,10/10/2025,Write report,"2,4","2,7",High,1,Tired,9,CRM Update,HR,1,3,50%,MGR358,2,Yes,Done,Blocked by dependencies,Google Docs
872,EMP175,10/14/2025,Bug fixing,"2,3","2,8",Low,6,Stressed,9,App QA Cycle,Analytics,1,3,25%,MGR410,13,No,Ongoing,Good team engagement,"Word, Excel"
873,EMP132,09/20/2025,Write proposal,"3,6","3,5",Medium,3,Calm,6,App QA Cycle,Analytics,0,1,0%,MGR302,5,No,Ongoing,Revision requested,Google Docs
874,EMP31,10/12/2025,Write report,"3,4","3,9",Low,2,Stressed,2,Q4 Review Report,IT,1,1,50%,MGR311,7,No,Ongoing,Blocked by dependencies,"Zoom, Slack"
875,EMP53,10/06/2025,Bug fixing,"1,9",2,Medium,6,Stressed,2,Q4 Review Report,HR,2,1,75%,MGR391,15,Yes,Delayed,Ready for submission,"Zoom, Slack"
876,EMP161,09/26/2025,Design dashboard,"3,3","3,6",High,5,Happy,6,Client Dashboard,Sales,2,0,0%,MGR388,8,No,Delayed,Code reviewed twice,"VSCode, GitHub"
877,EMP55,10/13/2025,Write proposal,3,"3,2",High,3,Focused,4,Q4 Review Report,HR,2,1,0%,MGR360,13,No,Ongoing,Customer issue,"Word, Excel"
878,EMP25,10/02/2025,Write report,"3,6","3,4",Medium,3,Focused,7,All-Hands Sync,Analytics,0,2,100%,MGR398,9,Yes,Delayed,Follow up required,"JIRA, PyCharm"
879,EMP31,09/24/2025,Code feature,"1,5","1,8",Medium,2,Tired,9,Q4 Review Report,HR,0,4,50%,MGR306,11,No,Delayed,Audit scheduled,"VSCode, GitHub"
880,EMP27,09/27/2025,Design dashboard,"3,2","3,1",Low,4,Tired,1,Q4 Review Report,Sales,1,5,50%,MGR418,8,No,Done,Follow up required,"JIRA, PyCharm"
881,EMP80,09/21/2025,Write report,"2,3","2,5",Medium,7,Happy,2,CRM Update,Sales,1,2,100%,MGR401,2,No,Delayed,Ready for submission,"Figma, Power BI"
882,EMP84,10/12/2025,Design dashboard,"3,9","4,1",Low,1,Stressed,5,New Project RFP,HR,1,1,75%,MGR418,2,No,Done,Customer issue,"Word, Excel"
883,EMP111,10/02/2025,Design dashboard,"1,8",2,Low,2,Tired,1,New Project RFP,Analytics,1,4,100%,MGR380,3,No,Done,Ready for submission,"Zoom, Slack"
884,EMP86,10/14/2025,Bug fixing,"1,9",2,High,2,Calm,3,New Project RFP,Analytics,0,0,0%,MGR347,12,No,Ongoing,UI feedback pending,"Word, Excel"
885,EMP161,10/09/2025,Code feature,"3,7","3,6",High,6,Happy,5,Q4 Review Report,HR,2,5,0%,MGR360,7,Yes,Done,Revision requested,"JIRA, PyCharm"
886,EMP48,10/03/2025,Write report,"3,2","3,4",High,2,Happy,10,All-Hands Sync,QA,0,5,75%,MGR372,4,Yes,Delayed,Audit scheduled,"Zoom, Slack"
887,EMP105,09/30/2025,Design dashboard,"1,1","1,1",Medium,4,Happy,10,Q4 Review Report,IT,1,0,50%,MGR338,11,Yes,Done,Audit scheduled,"VSCode, GitHub"
888,EMP100,10/03/2025,Design dashboard,"3,1","3,2",Low,5,Focused,6,CRM Update,QA,2,0,25%,MGR397,14,Yes,Done,Blocked by dependencies,Google Docs
889,EMP148,10/05/2025,Design dashboard,"3,6","3,8",Low,6,Tired,9,Client Dashboard,Analytics,2,0,100%,MGR420,12,No,Delayed,Ready for submission,"VSCode, GitHub"
890,EMP167,09/26/2025,Code feature,"3,9","3,7",Medium,2,Happy,4,App QA Cycle,HR,2,0,25%,MGR413,13,No,Delayed,Code reviewed twice,"Zoom, Slack"
891,EMP163,10/03/2025,Write report,"1,6","2,1",Medium,6,Tired,10,CRM Update,QA,1,1,100%,MGR332,10,Yes,Delayed,Audit scheduled,"Figma, Power BI"
892,EMP55,10/06/2025,Team meeting,"3,3","3,2",Medium,3,Happy,2,Q4 Review Report,QA,1,4,25%,MGR426,12,Yes,Done,Customer issue,"Word, Excel"
893,EMP62,09/20/2025,Bug fixing,"2,4","2,5",Medium,7,Focused,8,Client Dashboard,Analytics,0,0,75%,MGR306,13,Yes,Done,Good team engagement,Google Docs
894,EMP155,10/16/2025,Bug fixing,"3,3","3,5",Medium,3,Calm,7,Client Dashboard,Sales,0,5,50%,MGR330,7,No,Ongoing,Audit scheduled,Google Docs
895,EMP47,10/10/2025,Write report,"3,4","3,7",High,6,Happy,8,App QA Cycle,QA,2,3,50%,MGR422,13,Yes,Ongoing,Good team engagement,"Figma, Power BI"
896,EMP170,10/16/2025,Write proposal,"1,1","1,4",High,2,Stressed,10,New Project RFP,HR,2,5,75%,MGR397,7,No,Done,Revision requested,"Figma, Power BI"
897,EMP170,09/25/2025,Write report,"3,9","4,2",High,3,Tired,6,Q4 Review Report,Sales,2,4,100%,MGR430,15,No,Delayed,UI feedback pending,"JIRA, PyCharm"
898,EMP101,10/11/2025,Code feature,"3,4","3,4",High,1,Calm,7,New Project RFP,HR,2,4,50%,MGR325,7,No,Done,Code reviewed twice,"Zoom, Slack"
899,EMP90,10/02/2025,Bug fixing,1,1,High,2,Happy,5,New Project RFP,Analytics,0,5,50%,MGR336,3,Yes,Ongoing,Revision requested,"VSCode, GitHub"
900,EMP27,10/06/2025,Write report,"1,4","1,7",Low,5,Calm,1,App QA Cycle,Analytics,1,1,50%,MGR409,13,No,Ongoing,Good team engagement,"JIRA, PyCharm"
901,EMP95,10/16/2025,Write report,"1,7","1,7",Low,6,Stressed,8,App QA Cycle,QA,1,0,25%,MGR371,13,Yes,Delayed,Code reviewed twice,"Figma, Power BI"
902,EMP76,10/10/2025,Write report,"1,6","1,6",Medium,2,Focused,6,All-Hands Sync,QA,2,5,100%,MGR318,13,No,Done,Follow up required,"Word, Excel"
903,EMP153,09/27/2025,Code feature,"1,5","1,3",Low,6,Stressed,1,CRM Update,IT,2,3,25%,MGR350,6,No,Done,Customer issue,"VSCode, GitHub"
904,EMP147,09/26/2025,Code feature,"2,7","3,2",High,6,Stressed,9,Client Dashboard,IT,0,3,0%,MGR425,10,Yes,Ongoing,Good team engagement,"Word, Excel"
905,EMP127,10/09/2025,Team meeting,"2,8",3,Low,4,Focused,4,Client Dashboard,HR,1,4,25%,MGR376,15,Yes,Delayed,Customer issue,"JIRA, PyCharm"
906,EMP181,09/29/2025,Write proposal,4,4,Medium,5,Tired,5,Q4 Review Report,IT,0,2,75%,MGR414,7,Yes,Ongoing,Follow up required,"Word, Excel"
907,EMP65,10/01/2025,Team meeting,1,"1,1",Low,1,Happy,7,Client Dashboard,IT,1,3,100%,MGR405,12,Yes,Done,Ready for submission,"Zoom, Slack"
908,EMP149,09/23/2025,Bug fixing,3,"3,1",High,5,Happy,5,Client Dashboard,HR,1,3,75%,MGR408,8,No,Done,Ready for submission,"JIRA, PyCharm"
909,EMP76,09/27/2025,Design dashboard,"2,4","2,3",High,3,Tired,7,CRM Update,Sales,0,4,25%,MGR328,11,No,Done,Audit scheduled,Google Docs
910,EMP25,10/17/2025,Design dashboard,"3,2","3,4",High,7,Tired,2,Client Dashboard,HR,1,4,0%,MGR312,10,Yes,Delayed,Revision requested,"VSCode, GitHub"
911,EMP60,10/13/2025,Write proposal,"3,1","3,1",Medium,7,Calm,5,CRM Update,HR,1,3,25%,MGR363,2,Yes,Done,Revision requested,"Word, Excel"
912,EMP148,09/29/2025,Bug fixing,"3,9","3,9",High,2,Happy,5,Q4 Review Report,IT,2,5,25%,MGR308,6,Yes,Delayed,Follow up required,"VSCode, GitHub"
913,EMP89,10/14/2025,Write report,"1,1",1,High,1,Focused,7,Q4 Review Report,Analytics,2,4,100%,MGR338,3,No,Done,Audit scheduled,"Zoom, Slack"
914,EMP102,09/30/2025,Write proposal,"3,2","3,2",Low,1,Happy,5,App QA Cycle,IT,0,2,100%,MGR420,8,No,Delayed,Code reviewed twice,"VSCode, GitHub"
915,EMP124,10/04/2025,Team meeting,"1,7","1,7",Medium,3,Focused,9,CRM Update,QA,0,3,75%,MGR395,14,Yes,Delayed,Blocked by dependencies,Google Docs
916,EMP26,09/29/2025,Code feature,"2,7","2,6",Medium,3,Tired,10,Q4 Review Report,HR,1,1,0%,MGR324,10,Yes,Done,Customer issue,Google Docs
917,EMP83,09/19/2025,Code feature,"2,5","2,3",Medium,5,Tired,9,Client Dashboard,Sales,0,0,75%,MGR364,8,No,Ongoing,UI feedback pending,"VSCode, GitHub"
918,EMP29,09/27/2025,Design dashboard,"1,6","1,6",Low,5,Tired,1,All-Hands Sync,IT,2,3,100%,MGR427,7,Yes,Delayed,Customer issue,"Figma, Power BI"
919,EMP143,10/03/2025,Write proposal,"2,7","2,8",Low,6,Stressed,2,App QA Cycle,Analytics,1,1,0%,MGR341,10,Yes,Done,Blocked by dependencies,"JIRA, PyCharm"
920,EMP49,09/18/2025,Bug fixing,2,"2,1",Medium,2,Focused,8,CRM Update,Sales,1,3,0%,MGR375,3,No,Delayed,Ready for submission,Google Docs
921,EMP102,10/06/2025,Team meeting,"2,6","2,6",Low,6,Calm,3,All-Hands Sync,Sales,2,1,100%,MGR395,10,No,Delayed,Customer issue,"VSCode, GitHub"
922,EMP104,10/16/2025,Design dashboard,"2,1","2,1",Low,7,Calm,3,New Project RFP,QA,0,2,75%,MGR345,4,No,Done,Needed extra research,"Zoom, Slack"
923,EMP199,09/23/2025,Code feature,"3,5","3,6",Low,1,Focused,8,All-Hands Sync,Analytics,0,4,75%,MGR340,3,No,Ongoing,Revision requested,"VSCode, GitHub"
924,EMP108,10/07/2025,Write report,"2,2","2,3",High,3,Happy,7,New Project RFP,HR,1,4,75%,MGR365,10,Yes,Done,Audit scheduled,"VSCode, GitHub"
925,EMP46,10/10/2025,Code feature,"3,9",4,Medium,2,Happy,10,Q4 Review Report,IT,2,4,75%,MGR384,11,No,Ongoing,Audit scheduled,"Figma, Power BI"
926,EMP141,09/23/2025,Code feature,"3,1","3,2",High,7,Calm,4,Q4 Review Report,Sales,0,1,25%,MGR421,15,Yes,Delayed,Code reviewed twice,"Word, Excel"
927,EMP55,10/03/2025,Bug fixing,"3,5","3,6",Medium,6,Tired,6,All-Hands Sync,Sales,0,1,100%,MGR400,8,No,Ongoing,Customer issue,"Zoom, Slack"
928,EMP99,10/13/2025,Write proposal,"1,5","1,5",Medium,5,Stressed,10,CRM Update,IT,2,2,25%,MGR411,10,No,Delayed,Ready for submission,"Figma, Power BI"
929,EMP50,10/04/2025,Bug fixing,"3,9","4,4",Low,3,Calm,1,All-Hands Sync,QA,2,2,75%,MGR354,11,Yes,Delayed,UI feedback pending,"VSCode, GitHub"
930,EMP22,09/23/2025,Bug fixing,"3,1","2,9",Medium,5,Calm,1,New Project RFP,HR,1,0,50%,MGR364,10,Yes,Ongoing,Ready for submission,"Word, Excel"
931,EMP185,09/25/2025,Design dashboard,"2,8","2,8",Medium,4,Stressed,5,All-Hands Sync,Analytics,2,0,75%,MGR416,9,Yes,Delayed,Revision requested,"Word, Excel"
932,EMP29,09/28/2025,Write report,"1,2","1,2",Low,6,Calm,3,CRM Update,Analytics,1,0,0%,MGR413,12,Yes,Delayed,Code reviewed twice,Google Docs
933,EMP91,10/14/2025,Code feature,"3,1","3,2",Low,5,Stressed,6,Client Dashboard,HR,2,1,100%,MGR393,10,Yes,Ongoing,Follow up required,"JIRA, PyCharm"
934,EMP190,10/08/2025,Write report,"2,9","3,2",High,2,Focused,3,Client Dashboard,HR,0,1,75%,MGR311,6,Yes,Ongoing,Revision requested,"JIRA, PyCharm"
935,EMP64,10/07/2025,Design dashboard,2,"2,2",High,3,Happy,9,All-Hands Sync,Analytics,1,3,100%,MGR322,11,No,Done,Code reviewed twice,"Word, Excel"
936,EMP66,10/10/2025,Write report,"2,5","2,7",High,3,Focused,1,CRM Update,Analytics,0,5,50%,MGR417,3,Yes,Delayed,Blocked by dependencies,"Figma, Power BI"
937,EMP53,09/26/2025,Write report,"3,7",4,Medium,6,Happy,3,All-Hands Sync,IT,2,2,75%,MGR357,15,Yes,Delayed,Blocked by dependencies,"VSCode, GitHub"
938,EMP95,09/25/2025,Design dashboard,"2,8","2,6",Medium,3,Stressed,8,All-Hands Sync,Sales,1,2,100%,MGR415,15,Yes,Done,Audit scheduled,"JIRA, PyCharm"
939,EMP59,10/04/2025,Write proposal,"2,4","2,6",High,6,Tired,6,Client Dashboard,HR,0,2,100%,MGR368,3,Yes,Delayed,Blocked by dependencies,"JIRA, PyCharm"
940,EMP86,09/18/2025,Write report,"1,1","1,4",Low,6,Calm,8,CRM Update,QA,2,2,50%,MGR396,12,Yes,Delayed,Code reviewed twice,"Figma, Power BI"
941,EMP111,10/14/2025,Write report,"3,2","3,4",High,4,Tired,6,All-Hands Sync,Analytics,0,2,50%,MGR341,9,Yes,Done,Customer issue,Google Docs
942,EMP136,10/05/2025,Write proposal,"3,2","3,5",Low,4,Tired,8,CRM Update,HR,2,2,100%,MGR386,9,No,Delayed,Needed extra research,"VSCode, GitHub"
943,EMP149,09/20/2025,Bug fixing,"1,7","2,2",Medium,7,Happy,10,App QA Cycle,Sales,0,1,100%,MGR342,6,Yes,Ongoing,Good team engagement,"VSCode, GitHub"
944,EMP189,09/27/2025,Write report,"2,4","2,6",High,3,Calm,6,App QA Cycle,QA,0,3,0%,MGR337,5,Yes,Delayed,Ready for submission,"Word, Excel"
945,EMP67,09/24/2025,Code feature,"1,7","1,6",Medium,1,Calm,3,Client Dashboard,Sales,1,0,75%,MGR340,7,Yes,Delayed,Revision requested,"Figma, Power BI"
946,EMP120,10/09/2025,Code feature,"2,4","2,9",Medium,6,Tired,8,Client Dashboard,IT,0,3,25%,MGR381,14,Yes,Delayed,UI feedback pending,"Zoom, Slack"
947,EMP192,10/10/2025,Bug fixing,"1,5","1,4",Low,4,Focused,2,All-Hands Sync,QA,2,5,100%,MGR306,5,Yes,Done,UI feedback pending,"Zoom, Slack"
948,EMP107,10/03/2025,Write report,"2,3","2,5",Low,5,Tired,2,Client Dashboard,IT,0,3,25%,MGR311,5,No,Delayed,Code reviewed twice,"Zoom, Slack"
949,EMP118,10/07/2025,Code feature,"1,5","1,3",Medium,2,Happy,5,App QA Cycle,QA,0,2,75%,MGR345,4,No,Ongoing,Revision requested,"Word, Excel"
950,EMP139,10/12/2025,Write report,"3,2",3,Medium,6,Stressed,7,Q4 Review Report,IT,1,1,100%,MGR429,8,No,Done,Customer issue,"Figma, Power BI"
951,EMP191,09/29/2025,Bug fixing,2,2,High,3,Tired,5,Client Dashboard,Analytics,2,3,100%,MGR395,14,No,Ongoing,UI feedback pending,Google Docs
952,EMP113,09/20/2025,Code feature,"2,5","2,8",Medium,5,Tired,2,CRM Update,Analytics,1,5,100%,MGR366,5,No,Delayed,Needed extra research,"JIRA, PyCharm"
953,EMP92,09/18/2025,Write report,"1,6","1,8",Medium,4,Happy,1,New Project RFP,HR,1,3,50%,MGR375,14,Yes,Ongoing,Ready for submission,"VSCode, GitHub"
954,EMP95,09/28/2025,Bug fixing,"1,7","1,5",High,4,Happy,5,Client Dashboard,Analytics,2,0,50%,MGR309,10,No,Done,Good team engagement,"Word, Excel"
955,EMP156,09/20/2025,Code feature,"1,1","1,1",Low,2,Tired,7,All-Hands Sync,HR,1,5,100%,MGR362,15,No,Done,Code reviewed twice,"Zoom, Slack"
956,EMP115,09/18/2025,Code feature,"3,5","3,5",Low,6,Stressed,7,New Project RFP,Analytics,1,5,50%,MGR408,8,Yes,Done,Ready for submission,"Figma, Power BI"
957,EMP187,10/10/2025,Write report,"3,6","3,5",Medium,1,Calm,10,All-Hands Sync,HR,2,4,100%,MGR362,13,Yes,Delayed,Audit scheduled,"JIRA, PyCharm"
958,EMP75,10/11/2025,Bug fixing,"2,2","2,5",Medium,6,Calm,5,New Project RFP,Analytics,2,3,25%,MGR372,6,Yes,Delayed,Blocked by dependencies,"Word, Excel"
959,EMP126,10/08/2025,Code feature,"2,9","3,2",Medium,3,Tired,10,Client Dashboard,HR,0,1,25%,MGR304,13,No,Done,Code reviewed twice,Google Docs
960,EMP93,10/10/2025,Design dashboard,"2,1","2,4",Low,7,Tired,10,App QA Cycle,Sales,1,4,75%,MGR421,10,Yes,Delayed,UI feedback pending,"Zoom, Slack"
961,EMP108,10/13/2025,Bug fixing,"2,5","2,6",High,4,Tired,4,New Project RFP,IT,2,3,50%,MGR403,2,Yes,Ongoing,Customer issue,Google Docs
962,EMP108,09/19/2025,Code feature,"3,6","3,6",Low,5,Happy,5,All-Hands Sync,HR,1,5,75%,MGR307,4,Yes,Ongoing,UI feedback pending,Google Docs
963,EMP130,09/30/2025,Write report,"2,3","2,8",Medium,5,Tired,4,App QA Cycle,Sales,0,3,100%,MGR331,3,No,Done,Blocked by dependencies,"Word, Excel"
964,EMP166,09/26/2025,Code feature,"2,2","2,5",High,7,Tired,9,App QA Cycle,HR,0,3,100%,MGR371,7,No,Ongoing,Code reviewed twice,"Figma, Power BI"
965,EMP195,10/17/2025,Design dashboard,"3,6","3,7",Low,3,Focused,9,New Project RFP,QA,0,3,75%,MGR418,6,No,Done,Good team engagement,"JIRA, PyCharm"
966,EMP93,09/17/2025,Write proposal,"3,4","3,3",Medium,7,Tired,3,Client Dashboard,Analytics,1,4,75%,MGR407,8,Yes,Ongoing,Needed extra research,Google Docs
967,EMP77,09/21/2025,Write proposal,"1,8",2,Low,5,Stressed,10,New Project RFP,QA,0,2,100%,MGR363,4,No,Ongoing,Code reviewed twice,"Zoom, Slack"
968,EMP25,10/10/2025,Write proposal,"1,9","2,4",Low,4,Focused,9,CRM Update,IT,1,2,25%,MGR344,9,Yes,Delayed,Good team engagement,"Zoom, Slack"
969,EMP36,10/15/2025,Write report,"1,6","2,1",High,5,Tired,8,CRM Update,Sales,1,1,25%,MGR418,10,Yes,Ongoing,UI feedback pending,"VSCode, GitHub"
970,EMP82,10/01/2025,Design dashboard,"2,4","2,9",High,1,Stressed,7,New Project RFP,QA,1,0,75%,MGR366,13,Yes,Ongoing,Audit scheduled,"Figma, Power BI"
971,EMP156,10/09/2025,Write report,"3,2","3,4",Medium,4,Stressed,5,App QA Cycle,Analytics,1,3,100%,MGR412,8,Yes,Done,Good team engagement,"Zoom, Slack"
972,EMP168,10/11/2025,Write report,"3,3","3,6",Low,2,Happy,7,Client Dashboard,HR,0,1,75%,MGR353,6,Yes,Delayed,Code reviewed twice,"JIRA, PyCharm"
973,EMP145,10/11/2025,Code feature,"3,7","3,6",Medium,3,Happy,8,All-Hands Sync,QA,2,2,100%,MGR370,11,Yes,Done,Good team engagement,Google Docs
974,EMP93,09/17/2025,Code feature,"2,9","2,7",Medium,5,Happy,5,All-Hands Sync,IT,2,5,50%,MGR421,13,No,Ongoing,Ready for submission,"VSCode, GitHub"
975,EMP197,09/21/2025,Code feature,"3,9","3,8",Low,3,Tired,5,Client Dashboard,IT,0,1,100%,MGR377,4,Yes,Delayed,UI feedback pending,"Figma, Power BI"
976,EMP150,10/10/2025,Write proposal,"2,2",2,Medium,4,Focused,3,All-Hands Sync,IT,2,4,50%,MGR395,8,No,Ongoing,Good team engagement,Google Docs
977,EMP143,09/22/2025,Bug fixing,"2,5","2,3",Medium,1,Stressed,6,CRM Update,HR,0,1,25%,MGR371,11,Yes,Ongoing,Blocked by dependencies,"Zoom, Slack"
978,EMP147,10/01/2025,Write proposal,"1,3","1,8",Low,1,Focused,4,Client Dashboard,IT,1,5,0%,MGR402,12,Yes,Delayed,Revision requested,"Word, Excel"
979,EMP89,10/04/2025,Write proposal,"2,3","2,2",Low,5,Stressed,1,App QA Cycle,Sales,2,1,25%,MGR365,14,Yes,Ongoing,Blocked by dependencies,"VSCode, GitHub"
980,EMP196,10/09/2025,Bug fixing,"2,1","2,2",High,1,Focused,5,New Project RFP,HR,0,5,25%,MGR316,4,No,Done,Blocked by dependencies,"VSCode, GitHub"
981,EMP82,10/05/2025,Write proposal,"1,3","1,3",Medium,4,Stressed,9,Q4 Review Report,HR,2,0,25%,MGR422,3,No,Done,Customer issue,"VSCode, GitHub"
982,EMP45,10/04/2025,Write proposal,"2,2","2,2",High,5,Tired,5,New Project RFP,Analytics,2,3,0%,MGR413,14,Yes,Ongoing,Audit scheduled,"JIRA, PyCharm"
983,EMP20,09/25/2025,Bug fixing,"2,2","2,4",Low,3,Tired,3,All-Hands Sync,Sales,1,4,50%,MGR376,6,Yes,Delayed,Ready for submission,"Figma, Power BI"
984,EMP163,10/03/2025,Team meeting,3,"2,9",Low,4,Stressed,3,App QA Cycle,Analytics,1,4,75%,MGR426,4,Yes,Done,Follow up required,"Figma, Power BI"
985,EMP97,09/20/2025,Bug fixing,"2,8","3,1",Medium,6,Focused,3,CRM Update,Analytics,0,1,50%,MGR428,6,No,Ongoing,Customer issue,"Word, Excel"
986,EMP195,09/26/2025,Write proposal,"1,4","1,9",High,5,Calm,6,CRM Update,IT,1,1,25%,MGR340,7,No,Ongoing,Audit scheduled,"JIRA, PyCharm"
987,EMP88,09/24/2025,Team meeting,"1,7","1,6",Medium,7,Happy,6,CRM Update,HR,1,5,50%,MGR380,9,No,Delayed,Audit scheduled,"JIRA, PyCharm"
988,EMP126,09/17/2025,Bug fixing,"1,7","1,9",High,4,Happy,3,App QA Cycle,HR,0,5,25%,MGR353,12,No,Delayed,UI feedback pending,"Word, Excel"
989,EMP102,09/30/2025,Bug fixing,"2,3","2,4",Medium,5,Focused,4,CRM Update,Sales,2,3,50%,MGR327,3,Yes,Done,UI feedback pending,"Figma, Power BI"
990,EMP142,10/17/2025,Design dashboard,"2,3","2,6",Low,4,Stressed,7,Client Dashboard,QA,0,2,100%,MGR396,2,Yes,Done,UI feedback pending,"Zoom, Slack"
991,EMP157,09/28/2025,Bug fixing,"3,5","3,5",Medium,1,Tired,3,Client Dashboard,Analytics,1,5,75%,MGR338,15,Yes,Ongoing,Ready for submission,Google Docs
992,EMP71,10/04/2025,Write report,"2,3","2,5",Medium,2,Happy,10,New Project RFP,HR,2,4,50%,MGR305,4,Yes,Ongoing,UI feedback pending,"Zoom, Slack"
993,EMP134,10/10/2025,Code feature,"3,8","3,8",High,3,Tired,4,App QA Cycle,HR,1,1,50%,MGR365,11,Yes,Done,Code reviewed twice,"Figma, Power BI"
994,EMP125,09/30/2025,Bug fixing,"1,5","1,8",Medium,7,Stressed,9,Q4 Review Report,Sales,1,0,100%,MGR411,2,No,Ongoing,Customer issue,"Zoom, Slack"
995,EMP167,09/27/2025,Design dashboard,"2,1","2,3",High,6,Stressed,10,Q4 Review Report,Sales,0,4,25%,MGR322,11,No,Ongoing,Blocked by dependencies,"Word, Excel"
996,EMP195,09/30/2025,Team meeting,"3,2","3,7",Medium,4,Calm,6,Q4 Review Report,IT,2,4,50%,MGR416,10,No,Done,Follow up required,Google Docs
997,EMP95,09/17/2025,Write proposal,"2,6","2,6",Medium,1,Stressed,4,All-Hands Sync,QA,0,2,25%,MGR383,10,No,Ongoing,Blocked by dependencies,Google Docs
998,EMP110,10/15/2025,Design dashboard,"3,5","3,8",Low,2,Calm,3,CRM Update,HR,0,0,0%,MGR310,14,Yes,Ongoing,UI feedback pending,"Word, Excel"
999,EMP103,10/14/2025,Team meeting,"2,3","2,2",High,6,Calm,4,All-Hands Sync,IT,1,2,25%,MGR355,14,No,Done,Good team engagement,"JIRA, PyCharm"
1000,EMP51,10/13/2025,Bug fixing,"3,6","3,9",High,4,Calm,7,Q4 Review Report,QA,1,3,25%,MGR352,14,No,Ongoing,Code reviewed twice,"Word, Excel"
1001,EMP64,10/03/2025,Write proposal,"2,6","2,9",Low,5,Stressed,3,CRM Update,Analytics,1,5,100%,MGR391,13,No,Delayed,Blocked by dependencies,"VSCode, GitHub"
1002,EMP43,10/12/2025,Write proposal,"1,8","1,9",Medium,4,Happy,9,Q4 Review Report,QA,0,0,75%,MGR407,8,Yes,Delayed,UI feedback pending,"Zoom, Slack"
1003,EMP36,09/30/2025,Design dashboard,"1,4","1,9",Medium,2,Stressed,7,App QA Cycle,Analytics,1,5,50%,MGR311,4,Yes,Done,Audit scheduled,"Word, Excel"
1004,EMP52,10/03/2025,Code feature,"3,8","4,3",High,6,Tired,1,Q4 Review Report,Sales,0,5,50%,MGR395,11,No,Done,Follow up required,"VSCode, GitHub"
1005,EMP64,10/16/2025,Write proposal,"2,9","3,1",High,6,Calm,6,Q4 Review Report,IT,0,3,25%,MGR378,8,No,Delayed,Audit scheduled,"Zoom, Slack"
1006,EMP27,10/12/2025,Write report,"2,4","2,9",Medium,1,Tired,1,Client Dashboard,IT,1,0,100%,MGR396,14,Yes,Done,Code reviewed twice,"Word, Excel"
1007,EMP109,10/15/2025,Code feature,"1,3","1,3",High,4,Stressed,2,App QA Cycle,QA,1,4,75%,MGR334,15,Yes,Delayed,Customer issue,"JIRA, PyCharm"
1008,EMP85,09/21/2025,Team meeting,"2,5","2,3",Low,5,Happy,10,Client Dashboard,Analytics,1,3,100%,MGR350,4,Yes,Ongoing,Good team engagement,"VSCode, GitHub"
1009,EMP77,10/08/2025,Write report,"3,1","3,4",Low,1,Tired,5,New Project RFP,Analytics,0,1,50%,MGR347,13,No,Delayed,Customer issue,"Figma, Power BI"
1010,EMP171,10/03/2025,Write proposal,4,"4,2",Low,3,Calm,6,App QA Cycle,HR,2,1,100%,MGR308,13,No,Ongoing,Needed extra research,"VSCode, GitHub"
1011,EMP66,09/17/2025,Code feature,1,"1,1",Low,1,Calm,3,App QA Cycle,HR,0,4,75%,MGR423,15,No,Done,Audit scheduled,"JIRA, PyCharm"
1012,EMP135,09/23/2025,Bug fixing,2,"2,5",Low,3,Focused,8,Q4 Review Report,HR,2,4,50%,MGR386,4,No,Delayed,Customer issue,Google Docs
1013,EMP136,10/08/2025,Write report,"3,6","3,5",Low,7,Happy,9,All-Hands Sync,Analytics,1,3,0%,MGR332,3,Yes,Delayed,Code reviewed twice,"Word, Excel"
1014,EMP160,10/09/2025,Team meeting,"1,8",2,High,7,Happy,5,App QA Cycle,QA,2,0,100%,MGR346,8,Yes,Done,Blocked by dependencies,"Word, Excel"
1015,EMP70,10/10/2025,Design dashboard,"2,5","2,8",Medium,5,Focused,3,New Project RFP,Sales,2,0,100%,MGR392,10,Yes,Ongoing,Revision requested,"VSCode, GitHub"
1016,EMP115,09/22/2025,Write report,"2,6","2,5",Low,2,Focused,4,Client Dashboard,IT,2,4,75%,MGR351,6,Yes,Delayed,Ready for submission,"JIRA, PyCharm"
1017,EMP153,09/30/2025,Bug fixing,"1,1","1,6",Medium,3,Calm,5,Q4 Review Report,Analytics,1,5,100%,MGR379,5,Yes,Done,Follow up required,"VSCode, GitHub"
1018,EMP56,10/02/2025,Code feature,"1,4","1,5",High,4,Calm,7,App QA Cycle,Sales,0,1,50%,MGR318,5,No,Done,Follow up required,"Word, Excel"
1019,EMP169,10/17/2025,Design dashboard,"1,6","1,5",High,2,Tired,3,Client Dashboard,HR,1,0,0%,MGR379,10,Yes,Ongoing,Audit scheduled,"JIRA, PyCharm"
1020,EMP79,10/08/2025,Bug fixing,"1,5",2,Medium,7,Stressed,9,Client Dashboard,Sales,1,1,0%,MGR387,6,Yes,Delayed,Ready for submission,"Word, Excel"
